timestamp,open,high,low,close,volume
2024-08-14,146.65,152.18,142.36,143.71,3927148.647
2024-08-15,143.7,147.64,137.78,142.58,4229038.816
2024-08-16,142.58,144.88,136.1,139.04,4035320.605
2024-08-17,139.04,141.99,137.61,141.93,1561594.103
2024-08-18,141.92,147.31,140.56,142.42,2352046.743
2024-08-19,142.42,146.19,140.33,144.29,2940357.953
2024-08-20,144.28,148.83,141.0,142.27,3021467.596
2024-08-21,142.27,144.42,138.7,142.79,2519581.859
2024-08-22,142.78,144.88,140.63,143.22,1825402.718
2024-08-23,143.23,154.08,142.68,153.26,3781090.162
2024-08-24,153.27,162.3,151.97,160.67,3739086.949
2024-08-25,160.67,162.0,155.25,158.92,2629083.703
2024-08-26,158.92,162.0,155.53,157.12,3318398.041
2024-08-27,157.12,159.69,145.03,146.79,3650375.766
2024-08-28,146.78,149.3,140.53,143.95,4270867.034
2024-08-29,143.96,147.36,138.05,140.0,2921816.829
2024-08-30,140.01,141.11,132.04,137.99,4038797.169
2024-08-31,137.99,139.23,134.49,135.35,1230210.745
2024-09-01,135.35,136.15,127.66,128.5,2928444.741
2024-09-02,128.5,135.39,126.8,134.94,3146315.554
2024-09-03,134.95,138.13,127.15,127.54,2627381.925
2024-09-04,127.54,134.98,122.6,133.64,3814059.109
2024-09-05,133.64,135.58,127.85,129.41,2762037.052
2024-09-06,129.4,134.29,120.0,125.05,5494252.37
2024-09-07,125.05,129.5,124.13,127.71,2111596.965
2024-09-08,127.72,131.7,126.61,130.15,1971919.866
2024-09-09,130.15,137.09,126.96,135.08,3664956.878
2024-09-10,135.07,138.0,132.5,135.63,2305171.22
2024-09-11,135.64,135.91,128.2,132.42,3139383.418
2024-09-12,132.43,136.78,132.38,136.05,2273359.309
2024-09-13,136.06,139.8,131.7,139.02,2714532.025
2024-09-14,139.02,139.8,135.6,137.14,1396833.298
2024-09-15,137.15,137.95,130.43,131.37,1850456.74
2024-09-16,131.38,132.4,128.91,131.47,2136388.305
2024-09-17,131.47,135.55,130.12,131.54,2339845.911
